site_code,year,month,day,hour,minute,second,datetime,time_decimal,air_sample_container_id,value,value_unc,latitude,longitude,altitude,elevation,intake_height,method,event_number,instrument,analysis_datetime,qcflag
BAO,2007,11,21,19,5,41,2007-11-21T19:05:41Z,2007.889851,3145-04,321.07,0.26,40.05,-105.004,1884,1578.7,305.3,C,246029,H4,2007-12-06 3:20:00,...
BAO,2007,11,30,22,59,22,2007-11-30T22:59:22Z,2007.914953,3145-05,321.39,0.26,40.05,-105.004,1884,1578.7,305.3,C,246030,H4,2007-12-06 3:35:00,...
BAO,2007,12,1,19,8,40,2007-12-01T19:08:40Z,2007.917254,3145-06,322.22,0.26,40.05,-105.004,1884,1578.7,305.3,C,246031,H4,2007-12-06 3:50:00,...
BAO,2007,12,1,19,21,4,2007-12-01T19:21:04Z,2007.917278,3145-07,321.82,0.26,40.05,-105.004,1884,1578.7,305.3,C,246032,H4,2007-12-06 4:05:00,...
BAO,2007,12,2,19,7,11,2007-12-02T19:07:11Z,2007.919991,3145-08,321.52,0.26,40.05,-105.004,1884,1578.7,305.3,C,246033,H4,2007-12-06 4:20:00,...
BAO,2007,12,2,19,17,12,2007-12-02T19:17:12Z,2007.92001,3145-09,321.51,0.26,40.05,-105.004,1884,1578.7,305.3,C,246034,H4,2007-12-06 4:34:00,...
BAO,2007,12,3,19,7,0,2007-12-03T19:07:00Z,2007.92273,3145-10,322.29,0.26,40.05,-105.004,1884,1578.7,305.3,C,246035,H4,2007-12-06 4:49:00,...
BAO,2007,12,4,19,6,39,2007-12-04T19:06:39Z,2007.925469,3145-11,321.66,0.26,40.05,-105.004,1884,1578.7,305.3,C,246036,H4,2007-12-06 5:04:00,...
BAO,2007,12,4,22,29,37,2007-12-04T22:29:37Z,2007.925855,3145-12,321.58,0.26,40.05,-105.004,1884,1578.7,305.3,C,246037,H4,2007-12-06 5:19:00,...
BAO,2007,12,4,22,46,52,2007-12-04T22:46:52Z,2007.925888,3120-01,321.41,0.26,40.05,-105.004,1884,1578.7,305.3,C,246813,H4,2007-12-14 1:12:00,...
BAO,2007,12,5,19,6,50,2007-12-05T19:06:50Z,2007.928209,3120-02,321.39,0.26,40.05,-105.004,1884,1578.7,305.3,C,246814,H4,2007-12-14 1:27:00,...
BAO,2007,12,5,19,16,52,2007-12-05T19:16:52Z,2007.928228,3120-03,321.65,0.26,40.05,-105.004,1884,1578.7,305.3,C,246815,H4,2007-12-14 1:42:00,...
BAO,2007,12,6,19,6,25,2007-12-06T19:06:25Z,2007.930948,3120-04,321.66,0.26,40.05,-105.004,1884,1578.7,305.3,C,246816,H4,2007-12-14 1:57:00,...
